SKU_Code,Product_Name,Brand,Category,Train_Days,Test_Days,Actual_Total,Forecast_Total,MAE,MAPE,Accuracy,Volume_Error_%,Volume_Accuracy_%,Bias,Bias_%
545192,LAKME 9TO5 P+M COMPACT NATURALALMOND9G,Lakme,MAKEUP,157,16,27.0,40.26711762713231,1.0551919338446258,6222.105560835175,0.0,49.13747269308262,50.86252730691738,13.267117627132308,49.13747269308262
524361,PONDS WB PW GLOW FCL FOAM 50GM,Ponds,SKIN,143,17,26.0,38.93219923021642,0.8786741984092639,5765.669895189358,0.0,49.73922780852469,50.26077219147531,12.932199230216419,49.73922780852469
563013,LAKME FACEIT COMPACT PEARL 9G,Lakme,MAKEUP,182,21,46.0,68.98639797589499,1.2807987769173026,7094.089712221772,0.0,49.97043038238041,50.02956961761959,22.986397975894988,49.97043038238041
571379,VASELINE GLUTA HYA RAIDANCE GLOW 200ML,Vaseline,SKIN,192,24,65.0,97.72397198101082,1.7530349184348355,6739.309041989029,0.0,50.34457227847818,49.65542772152182,32.72397198101082,50.34457227847818
574106,LAKME MU+SC VITC SG SP PRIMER 30ML,Lakme,MAKEUP,186,28,86.0,42.49150254560505,1.777372816355875,930.495738240262,0.0,50.591276109761566,49.408723890238434,-43.50849745439495,-50.591276109761566
528814,VAS HEALTHY WHITE 100ML SPF24,Vaseline,SKIN,126,22,30.0,45.5187096750911,0.8851268610475863,4161.747543711306,0.0,51.729032250303675,48.270967749696325,15.518709675091102,51.729032250303675
533408,LAK ABS MAT SN MUSE ROSEFAIR02,Lakme,MAKEUP,111,19,27.0,41.61292811236169,0.8081374295816289,5116.717432957038,0.0,54.12195597170998,45.87804402829002,14.612928112361693,54.12195597170998
522192,VAS INT CARE HW SL BLTN 300ML,Vaseline,SKIN,116,16,28.0,43.155569898591594,1.279795815469358,6820.323133189008,0.0,54.12703535211284,45.87296464788716,15.155569898591594,54.12703535211284
574744,TRESEMME HAIRFALL DEFENSE+ SHAMPOO 580M,TRESEMME,HAIR CARE,169,23,57.0,88.05055170290653,1.7439004140452574,5888.602825760533,0.0,54.47465211036233,45.52534788963767,31.05055170290653,54.47465211036233
574099,LAKME MU+SC VITC SG SP COMPACT BEIG248GM,Lakme,MAKEUP,115,17,21.0,32.63866032796702,0.791169404766492,4899.650250989065,0.0,55.42219203793818,44.57780796206182,11.638660327967017,55.42219203793818
570935,LBP COFFEE & WARM VANILLA BW 200ML,LBP,PW,128,1,2.0,3.135191144403026,1.7117303814676752,10417.137148010086,0.0,56.759557220151294,43.240442779848706,1.1351911444030258,56.759557220151294
529497,VAS BODY LTN COCOA GLOW 300ML,Vaseline,SKIN,120,25,55.0,23.351066131496513,1.351979593119058,1397.76848396971,0.0,57.5435161245518,42.4564838754482,-31.648933868503487,-57.5435161245518
545231,LAKME SUN EXPERT GEL SPF50 50G,Lakme,SKIN,145,21,30.0,47.41468782180197,0.9731319961007556,4630.152920879826,0.0,58.04895940600656,41.95104059399344,17.41468782180197,58.04895940600656
571259,LAKME TRUEWEAR COLOR CRUSH 525,Lakme,MAKEUP,187,21,48.0,76.78923041838115,1.6129887939579726,7132.853541268112,0.0,59.9775633716274,40.0224366283726,28.789230418381152,59.9775633716274
576897,LAKME 9TO5 HYA MATTEPRESS POWDR SAND9GM,Lakme,MAKEUP,115,20,38.0,60.793921421333685,1.1192824856728174,6356.860077435173,0.0,59.984003740351795,40.015996259648205,22.793921421333685,59.984003740351795
533401,LAK ABS WI W&D COMP GLDN LGT04,Lakme,MAKEUP,181,22,36.0,58.2876355425897,1.0957036805250664,4722.995699940573,0.0,61.91009872941583,38.08990127058417,22.287635542589697,61.91009872941583
533683,LAK YOUTH INF DAY CRM 50GM,Lakme,SKIN,148,24,43.0,69.64250963482311,1.084316490440476,4096.248914180383,0.0,61.95932473214678,38.04067526785322,26.642509634823114,61.95932473214678
572048,LAKME EYECONIC PRO BRUSH LINER 1.2G,Lakme,MAKEUP,129,24,77.0,28.796606612296344,2.52115921185559,2954.0395485652857,0.0,62.60180959442033,37.39819040557967,-48.203393387703656,-62.60180959442033
530345,LAK ABS MATTE 16H 05 BEIGEHNY,Lakme,MAKEUP,125,16,29.0,47.832764917044514,1.2089460751418968,7187.8286665775395,0.0,64.94056867946384,35.05943132053616,18.832764917044514,64.94056867946384
535310,V WASH PLUS 100ML,V Wash,PW,161,20,39.0,64.41438964934639,1.1369614106374295,6914.081366646275,0.0,65.16510166499074,34.83489833500926,25.41438964934639,65.16510166499074
573561,LAKME FACELIFT FND STICKWARMBEIGE,Lakme,MAKEUP,115,12,16.0,26.51435042858882,0.6938576561385061,5198.913873873491,0.0,65.71469017868013,34.28530982131987,10.51435042858882,65.71469017868013
544922,DOVE GENTLE EXFOLIATING BW 250ML,DOVE,PW,137,21,38.0,63.56566750198899,1.1401639333168565,5801.550837470731,0.0,67.27807237365523,32.721927626344765,25.56566750198899,67.27807237365523
571247,LAKME TRUEWEAR COLOR CRUSH 403,Lakme,MAKEUP,156,30,134.0,42.959331057847386,3.0728486941444193,57.6782601413173,42.3217398586827,67.94079771802434,32.05920228197566,-91.04066894215262,-67.94079771802434
518228,DOVE CR 180 DAILY THERAPY,DOVE,HAIR CARE,127,21,34.0,57.68832012108976,1.0158864007115158,5821.076356556775,0.0,69.67152976791105,30.328470232088947,23.68832012108976,69.67152976791105
547494,LAKME PEACH MILK MOIST SPF24 200M,Lakme,SKIN,162,19,30.0,51.116805819724085,0.9804410467240706,6327.35319161495,0.0,70.38935273241361,29.610647267586387,21.116805819724085,70.38935273241361
526208,DOVE SH 650 INT DAMAGE THERPAY,DOVE,HAIR CARE,146,21,40.0,68.2684609337946,1.0576675198062286,6329.672927592768,0.0,70.6711523344865,29.328847665513507,28.2684609337946,70.6711523344865
576869,LAK 9TO5 HYA MAT LIP LIQUID POWERHOUSPLM,Lakme,MAKEUP,83,23,38.0,65.39069983098305,1.2332279076417596,5308.519782344917,0.0,72.08078902890277,27.91921097109723,27.390699830983053,72.08078902890277
508825,LAK CLEANSING MILK 120ML,Lakme,SKIN,161,19,31.0,53.73533709785117,1.2021519697234675,6244.343082051002,0.0,73.33979708984249,26.66020291015751,22.735337097851172,73.33979708984249
572282,LAKME LIP LOVE LIP MASK,Lakme,SKIN,121,15,26.0,45.1095143943931,1.049327708739301,7299.575909955611,0.0,73.49813228612732,26.501867713872684,19.109514394393102,73.49813228612732
571426,LAKME SOLUTION MASK REJUVENATING 25ML,Lakme,SKIN,164,15,34.0,59.520286303337784,1.329360948529179,9452.485980996888,0.0,75.0596655980523,24.940334401947695,25.520286303337784,75.0596655980523
544924,DOVE BW DEEP NOUR 190ML,DOVE,PW,149,17,28.0,49.34697542069974,1.1172178685751832,6548.147793116421,0.0,76.2391979310705,23.760802068929493,21.346975420699742,76.2391979310705
573033,LAKME FACE IT BLUSH NATURAL ROSE B1 4GM,Lakme,MAKEUP,101,19,28.0,49.71432927761769,1.077510284635837,6016.444127841817,0.0,77.55117599149176,22.44882400850824,21.714329277617693,77.55117599149176
522342,DOVE CRM BEAUTY BATHBAR 125GX3,DOVE,PW,131,15,19.0,34.083512930645156,0.7938513373914208,5729.287688719183,0.0,79.38691016129029,20.613089838709712,15.083512930645156,79.38691016129029
571132,LBP COCONUT WTR & MIMOSA FLWR CR 200ML,LBP,HAIR CARE,108,14,25.0,44.92334016562243,1.180104116370167,7706.952111529532,0.0,79.69336066248971,20.30663933751029,19.923340165622427,79.69336066248971
555945,LAKME ABS ULTIMATE KOHL 1.2G,Lakme,MAKEUP,202,25,56.0,101.73136781804826,2.1136625257434156,4950.54632234872,0.0,81.66315681794332,18.336843182056683,45.731367818048255,81.66315681794332
556564,LAKME SUN EXPERT DE TAN SCRUB 50G,Lakme,SKIN,135,16,21.0,38.66403182598255,0.8804804288323005,6135.4244455397165,0.0,84.11443726658356,15.885562733416435,17.664031825982548,84.11443726658356
573749,LAKME ULTIMATEGLAMCHROMENAIL RED6ML,Lakme,MAKEUP,143,23,40.0,73.89359213552413,1.3457249208332245,5323.664274998508,0.0,84.73398033881033,15.266019661189674,33.89359213552413,84.73398033881033
545194,LAKME EYECONIC CLASSIC BROWN 0.35G,Lakme,MAKEUP,162,16,30.0,55.57175247758992,1.3405174262700292,8203.560212572003,0.0,85.23917492529972,14.760825074700278,25.571752477589918,85.23917492529972
567371,LAKME BLUSH GLOW LEMON SHEET MASK25ML,Lakme,SKIN,114,15,20.0,37.55359583134155,0.7895670830867515,5804.069811922962,0.0,87.76797915670777,12.232020843292233,17.553595831341553,87.76797915670777
518445,PONDS WB PW GLOW CRM 50GM,Ponds,SKIN,143,16,24.0,45.7886420514794,1.081027424423597,7266.801904008594,0.0,90.78600854783083,9.213991452169168,21.7886420514794,90.78600854783083
573340,LAKME FACELIFT BROW SCULPT PALETTE,Lakme,MAKEUP,137,18,28.0,53.811648754505725,1.0400475031791352,6857.112394483872,0.0,92.18445983752045,7.81554016247955,25.811648754505725,92.18445983752045
538344,LAK ABS PORE FIX TONER 60M,Lakme,SKIN,127,15,24.0,46.344226643765666,1.2041005994418912,7492.28687094588,0.0,93.1009443490236,6.899055650976393,22.344226643765666,93.1009443490236
568972,VASELINE COCOA GLOW LOTION 600ML,Vaseline,SKIN,92,23,56.0,2.6753001602950333,1.8153593978069476,245.29535441148388,0.0,95.22267828518744,4.777321714812558,-53.32469983970497,-95.22267828518744
557160,LAKME ABS SPOTLIGHT ESP BERRYMARTINI 12G,Lakme,MAKEUP,113,11,17.0,33.29870214696063,0.9887643588658894,7189.405693938951,0.0,95.8747185115331,4.1252814884668965,16.29870214696063,95.8747185115331
557157,LAKME ABS MICRO BROW PERFERCTER COFFEE,Lakme,MAKEUP,148,15,31.0,60.91331942091707,1.6123939605468138,9818.896342797363,0.0,96.49457877715184,3.505421222848156,29.91331942091707,96.49457877715184
526586,LAK PF RADIANCE FACE WASH 50ML,Lakme,SKIN,165,21,33.0,66.06946002443739,1.306908784503418,5963.612440264857,0.0,100.21048492253755,-0.21048492253754603,33.06946002443739,100.21048492253755
567373,LAKME BLUSH GLOW WATERMELON SHET MSK25ML,Lakme,SKIN,151,17,29.0,58.39121719441703,1.2656632671163444,8729.264911276397,0.0,101.34902480833459,-1.3490248083345904,29.39121719441703,101.34902480833459
572520,LAKME ABS LUMNSSKINTINT FND W160WARMSAND,Lakme,MAKEUP,207,19,36.0,72.56208562462884,1.3346262270536662,7921.214789447345,0.0,101.56134895730231,-1.5613489573023145,36.562085624628835,101.56134895730231
571939,LAKME 9-5 P+S LIP SP2 PINK DREAM,Lakme,MAKEUP,131,13,18.0,36.489929649041365,0.8602069180616833,6381.605724882185,0.0,102.72183138356314,-2.721831383563142,18.489929649041365,102.72183138356314
533361,PONDS WB BB CREAM 18GM,Ponds,SKIN,119,14,20.0,41.081515322270505,0.9727183189643536,7192.20702331589,0.0,105.40757661135251,-5.4075766113525106,21.081515322270505,105.40757661135251
566767,LAKME ABS MADE TO LAST SETTING SPRAY60ML,Lakme,MAKEUP,207,20,32.0,66.54460213597626,1.3783604160740497,7767.163696575595,0.0,107.95188167492581,-7.951881674925815,34.54460213597626,107.95188167492581
508836,PONDS FW WHITE BEAUTY100 Ml,Ponds,SKIN,118,13,19.0,39.545574464764826,1.1152399970840892,7966.46275669495,0.0,108.13460244613067,-8.134602446130671,20.545574464764826,108.13460244613067
526308,PONDS AM DAY CREAM SPF15 50G,Ponds,SKIN,157,17,32.0,67.27581655884703,1.598714745476447,9601.401545507537,0.0,110.23692674639696,-10.23692674639696,35.275816558847026,110.23692674639696
571137,LBP COCUNT WTR & MIMOSA FLWR SHAMPO400M,LBP,HAIR CARE,129,18,26.0,55.58141610064399,1.2600446448739897,7385.924722282826,0.0,113.7746773101692,-13.774677310169196,29.58141610064399,113.7746773101692
508824,LAK CLEANSING MILK 60ML,Lakme,SKIN,111,15,18.0,38.6228195579336,0.8664501827992621,6157.135196403109,0.0,114.5712197662978,-14.571219766297801,20.622819557933603,114.5712197662978
569194,LAKME ABS LOOSE FINISHING POWDR IVORY8GM,Lakme,MAKEUP,150,14,24.0,51.54288488977153,1.248031344331458,9284.297121606947,0.0,114.76202037404803,-14.762020374048035,27.54288488977153,114.76202037404803
572055,LAKME9-5 MAT2GLASLIQLIPMB01COCOA 7.6GM,Lakme,MAKEUP,116,13,16.0,35.131697272745306,0.7992373915770764,6413.0423296237595,0.0,119.57310795465817,-19.57310795465817,19.131697272745306,119.57310795465817
573581,LAKME SUN EXPERT SPF 50PA+++ UVA/B 15G,Lakme,SKIN,128,12,14.0,30.887028090717585,0.9085881148717996,7009.80103373429,0.0,120.62162921941133,-20.621629219411332,16.887028090717585,120.62162921941133
570944,LBP TEA TREE CONDITIONER 200ML,LBP,HAIR CARE,107,14,20.0,45.02642240335406,1.2277086251324436,8394.517402045421,0.0,125.13211201677031,-25.132112016770307,25.02642240335406,125.13211201677031
533685,LAK YOUTH INF NIGHT CRM 50GM,Lakme,SKIN,140,13,17.0,38.70076410567241,0.9638009550770558,7387.801773187547,0.0,127.6515535627789,-27.6515535627789,21.700764105672413,127.6515535627789
554276,LAKME 9TO5 P+M FDN C280 COOL TAN 25ML,Lakme,MAKEUP,117,11,16.0,37.94934738465316,0.9857123645882548,7948.020941947809,0.0,137.18342115408225,-37.183421154082254,21.94934738465316,137.18342115408225
573331,LAKME ABS BND MAT LIP 104 MARONMGNT3.4GM,Lakme,MAKEUP,118,12,17.0,40.35175256905886,1.103222477982625,8381.871358570785,0.0,137.3632504062286,-37.36325040622859,23.35175256905886,137.3632504062286
533360,PONDS WB BB CREAM 9GM,Ponds,SKIN,115,12,15.0,35.77008986348437,0.905279908928846,7133.0302993384175,0.0,138.46726575656248,-38.46726575656248,20.770089863484372,138.46726575656248
555347,LAKME TE FRVR LIQ LIP MAUVEPARTY,Lakme,MAKEUP,113,15,23.0,54.88011678534458,1.1472181323425588,8743.221926829103,0.0,138.60920341454167,-38.60920341454167,31.880116785344583,138.60920341454167
572053,LAKME9-5 MAT2GLAS LQLPMM01MLBRYWNE7.6GM,Lakme,MAKEUP,124,14,19.0,45.53202012938596,1.2250941165042808,8490.31831881942,0.0,139.64221120729454,-39.64221120729454,26.532020129385963,139.64221120729454
562396,LAKME 9TO5 VITAMIN C+ SERUM 30M,Lakme,SKIN,156,16,18.0,44.001240795760864,0.971666203234676,6627.013462924449,0.0,144.45133775422704,-44.45133775422704,26.001240795760864,144.45133775422704
571945,LAKME 9-5 P+S LIP SR5 WINE,Lakme,MAKEUP,120,8,11.0,27.297082606442412,0.7872096330794068,6486.380084500653,0.0,148.15529642220375,-48.15529642220375,16.297082606442412,148.15529642220375
572521,LAKME ABS LUMNSSKINTINT FND W240WRMBEIGE,Lakme,MAKEUP,158,11,16.0,41.58141291822638,1.1413971850586162,8968.892755462399,0.0,159.88383073891487,-59.88383073891487,25.581412918226377,159.88383073891487
573580,LAKME SUN EXPERT SPF 50 PA+++ UVA/B56M,Lakme,SKIN,125,11,14.0,37.75980530183423,0.9570689962609692,8155.810059182741,0.0,169.71289501310162,-69.71289501310162,23.759805301834227,169.71289501310162
527495,LAK PERF RAD COMPACT SPF20 03,Lakme,MAKEUP,161,18,23.0,62.91055774537621,1.3810010210223345,8594.48909600644,0.0,173.52416411033133,-73.52416411033133,39.91055774537621,173.52416411033133
571245,LAKME TRUEWEAR COLOR CRUSH 36,Lakme,MAKEUP,151,10,17.0,47.1956987739808,1.2542349107250297,10189.293291459557,0.0,177.6217574940047,-77.6217574940047,30.1956987739808,177.6217574940047
547495,PONDS LIGHT MOISTURISER 49G,Ponds,SKIN,138,10,12.0,33.98341721331561,0.8832809428225101,7658.178997500501,0.0,183.19514344429678,-83.19514344429678,21.98341721331561,183.19514344429678
562018,LAKME 9-5 P+M LIPMB1CHOCOLATECRUSH 3.6G,Lakme,MAKEUP,113,13,14.0,44.7897515700474,1.0730735921277272,8865.433210538753,0.0,219.92679692891,-119.92679692891,30.7897515700474,219.92679692891
571229,LAKME TRUEWEAR COLOR CRUSH 14,Lakme,MAKEUP,137,7,9.0,28.915749236240956,0.8414419515777852,7534.11145103072,0.0,221.2861026248995,-121.28610262489951,19.915749236240956,221.2861026248995
517693,LAK PEACH MLK MOIST 60ML,Lakme,SKIN,135,11,13.0,41.78419282307923,1.0486874413985283,8577.68428272548,0.0,221.41686786984022,-121.41686786984022,28.78419282307923,221.41686786984022
563634,LAKME 9 TO 5 VITAMIN C FACE WASH 100G,Lakme,SKIN,113,11,12.0,41.36386555910288,1.0259740250646534,8778.08819517877,0.0,244.69887965919065,-144.69887965919065,29.363865559102877,244.69887965919065
564257,LAKME PERFDEFNTN LIPLINER RICH WINE,Lakme,MAKEUP,136,13,18.0,65.69007534317836,2.2926588956661775,12950.840921914149,0.0,264.9448630176576,-164.9448630176576,47.690075343178364,264.9448630176576
572519,LAKME ABS LUMNSSKINTINT FND N200NUTRALND,Lakme,MAKEUP,151,10,11.0,46.295565543128355,1.199390470346349,9940.05270045637,0.0,320.86877766480325,-220.86877766480325,35.295565543128355,320.86877766480325
518538,LAK 9TO5 EYE QURT DESERT ROSE,Lakme,MAKEUP,111,17,22.0,92.65874792526058,2.3552915975086868,13408.270622986263,0.0,321.17612693300265,-221.17612693300265,70.65874792526058,321.17612693300265
571265,LAKME TRUEWEAR COLOR CRUSH 91,Lakme,MAKEUP,114,11,11.0,47.36443836039098,1.212147945346366,9751.28429417939,0.0,330.58580327628164,-230.58580327628164,36.36443836039098,330.58580327628164
508813,VAS BODY LOTION ALOE SOOTH300M,Vaseline,SKIN,109,7,8.0,53.689747263125824,1.5432158988852882,13819.075179451149,0.0,571.1218407890728,-471.12184078907285,45.689747263125824,571.1218407890728
563935,LAKME 9-5 LIQ CONCEALER 30 CINNAMON,Lakme,MAKEUP,96,0,0.0,4.857013900899655,0.3238009267266436,3138.0092672664355,0.0,inf,-inf,4.857013900899655,inf
572550,LAKME GCSHINE NAIL COLORLAVENDER GLAM,Lakme,MAKEUP,120,0,0.0,28.65494701998115,1.4327473509990578,14227.473509990576,0.0,inf,-inf,28.65494701998115,inf
